,title,pos,neg,ratingValue,bestRating,rate
56,"['Чисто', 'зручні', 'ліжка', 'все', 'необхідне', 'є']","['Чисто', 'зручні', 'ліжка', 'все', 'необхідне', 'є', 'Зручне', 'розташування', 'В', 'самому', 'серці', 'Львова', 'Хороша', 'ціна']","['Дуже', 'подобається', 'цей', 'готель', 'Зручно', 'добиратись', 'в', 'самому', 'центрі', 'Львова', 'готельний', 'невеличкий', 'зручний', 'все', 'є', 'Супер', 'Респект', 'власникам', 'та', 'організаторам']",10.0,10.0,1
57,"['Чисто', 'але', 'жара', 'і', 'шум', 'з', 'вулиці']","['Чисто', 'Хороший', 'персонал']","['В', 'цілому', 'персонал', 'хороший', 'і', 'чисто', 'Ліжко', 'ніби', 'не', 'погане', 'Ванна', 'чиста', 'хоч', 'і', 'на', 'коридорі', 'Але', 'є', 'два', 'ключових', 'вбиваючи', 'фактори', 'шум', 'за', 'вікно', 'і', 'відсутність', 'кондиціонер', 'І', 'якщо', 'ви', 'вже', 'зняли', 'кімнату', 'в', 'центрі', 'перше', 'вже', 'не', 'виправив', 'Але', 'якби', 'був', 'кондиціонер', 'я', 'б', 'закрив', 'вікно', 'і', 'спав', 'Сабін', 'в', 'маленькій', 'кімнаті', 'з', 'кондиціонером', 'і', 'приглушеним', 'шумом', 'А', 'так', 'ні', 'жара', 'і', 'шум', 'І', 'пальне', 'проханням', 'викиньте', 'тумбу', 'і', 'поставте', 'маленький', 'столик', 'А', 'б', 'заплатив', 'більше', 'за', 'кращі', 'умови']",6.3,10.0,0
58,"['найпримітніших', 'персонал', 'який', 'я', 'коли', 'небудь', 'зустрічала']","['найпримітніших', 'персонал', 'який', 'я', 'коли', 'небудь', 'зустрічала', 'Нас', 'зустріли', 'з', 'усмішками', 'на', 'обличчі', 'одразу', 'поселили', 'в', 'номер', 'хоча', 'ми', 'прийшли', 'трохи', 'скоріше', 'В', 'номері', 'було', 'чисто', 'зручні', 'ліжка', 'Сам', 'готель', 'дуже', 'охайний', 'просторий', 'присутній', 'гарний', 'новий', 'ліфт', 'Спочатку', 'були', 'сумніви', 'щодо', 'окремої', 'ванної', 'кімнати', 'але', 'насправді', 'це', 'зовсім', 'не', 'проблема', 'В', 'шафах', 'достатньо', 'вішали', 'що', 'також', 'дуже', 'порадувало']","['Трохи', 'душно', 'було', 'спати', 'вночі', 'без', 'відкритого', 'вікна', 'Якщо', 'ж', 'відкрити', 'вікно', 'то', 'важко', 'заснути', 'через', 'шум', 'на', 'вулиці', 'Але', 'це', 'не', 'вина', 'готелю', 'чи', 'персоналу', 'просто', 'центр', 'міста', 'Одного', 'рушника', 'на', 'особу', 'мало', 'але', 'думаю', 'можна', 'попросити', 'в', 'адміністратора', 'і', 'не', 'відмовлять']",10.0,10.0,1
59,"['Ідеальне', 'рішення', 'для', 'великої', 'родини', 'гарне', 'співвідношення', 'ціни', 'і', 'якості']","['сподобалася', 'просторий', 'дворівневий', 'номер', 'відмінна', 'чистота', 'комфортні', 'ліжка', 'привітний', 'персонал', 'зручна', 'міні', 'кухня', 'камера', 'схову', 'Розташування', 'просто', 'супер', 'зручна', 'транспортна', ""розв'язка"", 'багато', 'різних', 'кафе', 'поруч', 'в', 'тому', 'числі', 'і', 'цілодобових']","['Часом', 'в', 'номері', 'було', 'трохи', 'спекотно']",10.0,10.0,1
60,"['сподобався', 'стиль', 'готелю', 'місцезнаходження']","['сподобався', 'стиль', 'готелю', 'місцезнаходження', 'дружний', 'колектив', 'і', 'саме', 'головне', 'чисто', 'тихо', 'і', 'цент', 'міста']","['шум', 'на', 'вулиці', 'під', 'вікнами', 'багато', 'кафе', 'але', 'це', 'більше', 'краще', 'чим', 'погано', 'но', 'ввечері', 'трішки', 'шумно', 'но', 'шумоізоляція', 'в', 'номерах', 'на', 'високому', 'рівні']",10.0,10.0,1
61,"['Гарний', 'готель']","['Відмінне', 'розташування', 'На', 'поверсі', 'є', 'міні', 'кухня', 'де', 'можна', 'приготувати', 'чай', 'та', 'каву', 'Дуже', 'зручно', 'Прибирання', 'в', 'номері', 'кожного', 'дня', 'Є', 'кімната', 'для', 'зберігання', 'валіз']","['В', 'самому', 'готелі', 'трохи', 'дурнувато', 'звукоізоляція', 'слабенька', 'проте', 'найгірше', 'це', 'двері', 'важкі', 'шумні', 'та', 'дуже', 'чутно', 'коли', 'замки', 'відкривають', 'закривають', 'у', 'сусідніх', 'номерах', 'Якщо', 'ці', 'моменти', 'трохи', 'виправити', 'то', 'все', 'буде', 'супер']",9.2,10.0,1
62,"['Готель', 'сподобався']","['Готель', 'сподобався', 'Дуже', 'хороше', 'співвідношення', 'ціна', 'якість', 'Це', 'при', 'тому', 'що', 'він', 'знаходиться', 'прямо', 'в', 'історичному', 'центрі', 'Зручні', 'ліжка', 'привітний', 'персонал', 'Хороший', 'фен', 'у', 'ванній', 'кімнаті', 'і', 'всі', 'необхідні', 'приналежності', 'Дякую', 'Гарно', 'проведений', 'час', 'у', 'Львові']","['Можливо', 'те', 'що', 'на', 'кухні', 'не', 'було', 'раковини', 'і', 'приходилося', 'все', 'нести', 'в', 'номер', 'Але', 'там', 'була', 'кава', 'чай', 'та', 'було', 'чисто']",9.6,10.0,1
63,"['Чудове', 'розташування', 'все', 'поруч']","['Чудове', 'розташування', 'все', 'поруч', 'Поруч', 'центр', 'Багато', 'різних', 'ресторанів', 'з', 'різним', 'ціновим', 'діапазоном']","['Кожен', 'день', 'забирали', 'сміття', 'але', 'не', 'прибирали', 'Рушники', 'не', 'міняли', 'це', 'не', 'принципово', 'Рушник', 'на', 'підлозі', 'був', 'кожен', 'день', 'новий']",8.8,10.0,0
64,"['Дуже', 'затишний', 'готель', 'хостел', 'в', 'самому', 'центрі', 'Львова', 'комфортний', 'та', 'приємний', 'відпочинок']","['Ідеальне', 'розташування', 'в', 'самому', 'історичному', 'центрі', 'міста', 'Дуже', 'приємний', 'та', 'ввічливий', 'персонал', 'на', 'рецепції', 'Відмінна', 'чистота', 'у', 'номерах', 'та', 'санвузла', 'Чисті', 'та', 'ароматні', 'рушники', 'і', 'постіль', 'Кожен', 'номер', 'має', 'окремий', 'санвузол', 'вхід', 'у', 'санвузол', 'з', 'коридору', 'замикається', 'на', 'ключ', 'але', 'також', 'є', 'кімнати', 'з', 'санвузлом', 'у', 'номері', 'Бістро', 'зручно', 'розташоване', 'прямо', 'поруч', 'з', 'готелем', 'дозволяє', 'вирішити', 'питання', 'з', 'харчуванням']","['Трохи', 'шумно', 'вночі', 'вікна', 'окремих', 'номерів', 'виходять', 'у', 'двір', 'де', 'розташовано', 'безліч', 'кафе', 'ресторанів', 'пабів', 'що', 'працюють', 'до', 'ранку', 'Відсутність', 'парковки']",10.0,10.0,1
65,"['Розташування', 'готеля', 'та', 'безліч', 'ресторанів', 'у', ""подвір'ї""]","['Розташування', 'готеля', 'та', 'безліч', 'ресторанів', 'у', ""подвір'ї""]","['Відсутність', 'електро', 'чайника', 'у', 'номері', 'незадовільний', 'стан', 'рушників', 'відсутність', 'в', 'готелі', 'кімнати', 'балкону', 'відведеного', 'місця', 'для', 'паління', 'відсутність', 'кафе', 'ресторану', 'буфету', 'в', 'готелі', 'особливо', 'якщо', 'ранній', 'або', 'пізній', 'заїзд']",9.2,10.0,1
